"TreeID","bark.thicknesses"
"QULA001",20.3843954869918
"QULA001",20.4495798315837
"QULA001",20.5705682200445
"QULA001",20.7584363274171
"QULA001",20.8473097085628
"QULA001",20.7905676206455
"QULA001",20.73132176628
"QULA001",20.6450029950617
"QULA001",20.2281863437119
"QULA001",19.2736546817215
"QULA001",19.2052481035483
"QULA001",19.065692128366
"QULA001",18.1557935977109
"QULA001",17.5676832357562
"QULA001",17.4047380036425
"QULA001",17.4183086089515
"QULA001",17.5369162750551
"QULA001",17.7708404248361
"QULA001",18.708311083565
"QULA001",20.3790479734132
"QULA001",21.2351430944346
"QULA001",21.4785999498976
"QULA001",21.5696476149464
"QULA001",21.6213782458672
"QULA001",21.6591052089823
"QULA001",21.6968321720974
"QULA001",21.7710554570488
"QULA001",21.8825721079527
"QULA001",21.9328770572652
"QULA001",21.9782777025176
"QULA001",22.0123743334584
"QULA001",22.0281324502035
"QULA001",21.9604674853256
"QULA001",21.9422421562782
"QULA001",21.9240168272308
"QULA001",21.9409349163149
"QULA001",21.9716225161099
"QULA001",22.0023101159049
"QULA001",22.0329977156998
"QULA001",22.0636853154948
"QULA001",22.0943729152898
"QULA001",22.1250605150848
"QULA001",22.1557481148797
"QULA001",22.1869779234704
"QULA001",22.2257218522366
"QULA001",22.256486824241
"QULA001",22.1452891026571
"QULA001",21.5257838655945
"QULA001",20.9412469177835
"QULA001",20.5278775518476
"QULA001",20.3399904994424
"QULA001",20.3424180811512
"QULA001",20.3950523341929
"QULA001",20.4476865872346
"QULA001",20.6832152726784
"QULA001",21.1404444359456
"QULA001",22.9031370436301
"QULA001",23.5302463533969
"QULA001",23.8392646487308
"QULA001",23.9500368095313
"QULA001",24.0162397771531
"QULA001",23.7926911097414
"QULA001",23.7037602472644
"QULA001",23.660744773471
"QULA001",23.5572305009187
"QULA001",23.5246411274884
"QULA001",23.5721854394401
"QULA001",23.6197297513917
"QULA001",23.6689580302345
"QULA001",23.7212910630575
"QULA001",23.7736240958804
"QULA001",23.7992307223491
"QULA001",23.77075301591
"QULA001",23.6816923628679
"QULA001",23.589861064485
"QULA001",22.8865460151223
"QULA001",21.6793467504252
"QULA001",20.2963939892673
"QULA001",20.2236398940161
"QULA001",20.3229359942714
"QULA001",20.4222320945267
"QULA001",20.6014281617442
"QULA001",20.7864531842404
"QULA001",21.1339026066912
"QULA001",21.5301090318576
"QULA001",22.2086651382951
"QULA001",22.5703464100491
"QULA001",22.8771478539762
"QULA001",23.0100254640568
"QULA001",23.0618153342529
"QULA001",23.0091872131434
"QULA001",22.8863557410454
"QULA001",22.7681961609027
"QULA001",22.4674981689661
"QULA001",22.3099017417341
"QULA001",22.1036312507943
"QULA001",21.9777164326441
"QULA001",21.8762346552608
"QULA001",21.5500526735022
"QULA001",20.9775291684493
"QULA001",20.5092142593401
"QULA001",20.0648786386522
"QULA001",19.7865475092028
"QULA001",19.6967733236547
"QULA001",19.742960242733
"QULA001",19.7515185425611
"QULA001",19.7944087915544
"QULA001",19.7878637844807
"QULA001",19.236142377621
"QULA001",18.1783735555606
"QULA001",17.0414881029915
"QULA001",15.8215457627841
"QULA001",15.0919445811599
"QULA001",15.0357471223456
"QULA001",15.0628012524109
"QULA001",15.2182566594411
"QULA001",15.4294538974776
"QULA001",15.634848890664
